filename,label_index,label,st_frame,end_frame
s14-d08-cam-002,29,put in bowl,23121,23200
s14-d08-cam-002,29,put in bowl,23206,23315
s14-d08-cam-002,29,put in bowl,23322,23416
s14-d08-cam-002,29,put in bowl,23424,23513
s14-d08-cam-002,29,put in bowl,23528,23616
s14-d08-cam-002,13,lid: put on,23653,23703
s14-d08-cam-002,50,take \& put in fridge,23703,23858
s14-d08-cam-002,50,take \& put in fridge,23890,24126
s14-d08-cam-002,22,open/close oven,24176,24249
s14-d08-cam-002,51,take \& put in oven,24290,24397
s14-d08-cam-002,22,open/close oven,24402,24446
s14-d08-cam-002,1, Background activity,1,165
s14-d08-cam-002,1, Background activity,450,489
s14-d08-cam-002,1, Background activity,957,991
s14-d08-cam-002,1, Background activity,1544,1734
s14-d08-cam-002,1, Background activity,2483,2670
s14-d08-cam-002,1, Background activity,3042,3091
s14-d08-cam-002,1, Background activity,3771,3834
s14-d08-cam-002,1, Background activity,4200,4241
s14-d08-cam-002,1, Background activity,5022,5092
s14-d08-cam-002,1, Background activity,5734,5822
s14-d08-cam-002,1, Background activity,6063,6199
s14-d08-cam-002,1, Background activity,6527,6573
s14-d08-cam-002,1, Background activity,6857,6933
s14-d08-cam-002,1, Background activity,7327,7438
s14-d08-cam-002,1, Background activity,8006,8570
s14-d08-cam-002,1, Background activity,8858,8887
s14-d08-cam-002,1, Background activity,9034,9064
s14-d08-cam-002,1, Background activity,9316,9372
s14-d08-cam-002,1, Background activity,9977,10042
s14-d08-cam-002,1, Background activity,10493,10743
s14-d08-cam-002,1, Background activity,11063,11109
s14-d08-cam-002,1, Background activity,11213,11334
s14-d08-cam-002,1, Background activity,12140,12238
s14-d08-cam-002,1, Background activity,12375,12465
s14-d08-cam-002,1, Background activity,12584,12620
s14-d08-cam-002,1, Background activity,12691,12798
s14-d08-cam-002,1, Background activity,13012,13050
s14-d08-cam-002,1, Background activity,13272,13322
s14-d08-cam-002,1, Background activity,13564,13697
s14-d08-cam-002,1, Background activity,13846,13905
s14-d08-cam-002,1, Background activity,13982,14034
s14-d08-cam-002,1, Background activity,14741,14846
s14-d08-cam-002,1, Background activity,16511,16592
s14-d08-cam-002,1, Background activity,17570,17627
s14-d08-cam-002,1, Background activity,18410,18439
s14-d08-cam-002,1, Background activity,19045,19165
s14-d08-cam-002,1, Background activity,19323,19396
s14-d08-cam-002,1, Background activity,19539,19570
s14-d08-cam-002,1, Background activity,19771,19827
s14-d08-cam-002,1, Background activity,19979,20047
s14-d08-cam-002,1, Background activity,20317,20363
s14-d08-cam-002,1, Background activity,20546,20619
s14-d08-cam-002,1, Background activity,21304,21381
s14-d08-cam-002,1, Background activity,21661,21765
s14-d08-cam-002,1, Background activity,21855,21916
s14-d08-cam-002,1, Background activity,21982,22065
s14-d08-cam-002,1, Background activity,22646,22700
s14-d08-cam-002,1, Background activity,22762,22833
s14-d08-cam-002,1, Background activity,22909,22944
s14-d08-cam-002,1, Background activity,22984,23057
s14-d08-cam-002,1, Background activity,23617,23652
s14-d08-cam-002,1, Background activity,23859,23889
s14-d08-cam-002,1, Background activity,24127,24175
s14-d08-cam-002,1, Background activity,24250,24289
s14-d08-cam-002,1, Background activity,24447,24578
s14-d09-cam-002,55,take out from drawer,206,489
s14-d09-cam-002,55,take out from drawer,517,679
s14-d09-cam-002,54,take out from cupboard,707,1032
s14-d09-cam-002,54,take out from cupboard,1139,1301
s14-d09-cam-002,24,peel,1328,2612
s14-d09-cam-002,54,take out from cupboard,2669,2847
s14-d09-cam-002,24,peel,2875,4647
s14-d09-cam-002,24,peel,4682,6370
s14-d09-cam-002,60,throw in garbage,6458,6789
s14-d09-cam-002,8,cut slices,6893,7254
s14-d09-cam-002,8,cut slices,7287,7759
s14-d09-cam-002,8,cut slices,7810,8404
s14-d09-cam-002,62,wash hands,8572,8800
s14-d09-cam-002,10,dry,8868,8964
s14-d09-cam-002,56,take out from fridge,8965,9263
s14-d09-cam-002,39,screw open,9360,9423
s14-d09-cam-002,26,pour,9428,9758
s14-d09-cam-002,38,screw close,9838,9885
s14-d09-cam-002,60,throw in garbage,9887,9998
s14-d09-cam-002,14,lid: remove,10047,10076
s14-d09-cam-002,30,put in pan/pot,10118,10290
s14-d09-cam-002,13,lid: put on,10327,10372
s14-d09-cam-002,2,change temperature,10418,10675
s14-d09-cam-002,50,take \& put in fridge,10696,10944
s14-d09-cam-002,58,take out from spice holder,11018,11327
s14-d09-cam-002,40,shake,11415,11667
s14-d09-cam-002,40,shake,11771,11892
s14-d09-cam-002,2,change temperature,12051,12171
s14-d09-cam-002,40,shake,12199,12521
s14-d09-cam-002,30,put in pan/pot,12543,12778
s14-d09-cam-002,39,screw open,12836,12871
s14-d09-cam-002,42,spice,12904,13089
s14-d09-cam-002,38,screw close,13108,13154
s14-d09-cam-002,39,screw open,13161,13190
s14-d09-cam-002,42,spice,13218,13463
s14-d09-cam-002,38,screw close,13480,13518
s14-d09-cam-002,20,open/close drawer,13533,13721
s14-d09-cam-002,55,take out from drawer,13721,13839
s14-d09-cam-002,40,shake,13895,13932
s14-d09-cam-002,45,stamp,13947,15854
s14-d09-cam-002,55,take out from drawer,15994,16214
s14-d09-cam-002,46,stir,16251,16548
s14-d09-cam-002,55,take out from drawer,16578,16664
s14-d09-cam-002,59,taste,16718,16744
s14-d09-cam-002,39,screw open,16822,16835
s14-d09-cam-002,42,spice,16867,17097
s14-d09-cam-002,38,screw close,17130,17173
s14-d09-cam-002,29,put in bowl,17200,17255
s14-d09-cam-002,45,stamp,17289,17493
s14-d09-cam-002,16,move from X to Y,17638,17663
s14-d09-cam-002,63,wash objects,17722,17902
s14-d09-cam-002,29,put in bowl,18111,18632
s14-d09-cam-002,1, Background activity,1,205
s14-d09-cam-002,1, Background activity,1033,1138
s14-d09-cam-002,1, Background activity,2613,2668
s14-d09-cam-002,1, Background activity,4648,4681
s14-d09-cam-002,1, Background activity,6371,6457
s14-d09-cam-002,1, Background activity,6790,6892
s14-d09-cam-002,1, Background activity,7255,7286
s14-d09-cam-002,1, Background activity,7760,7809
s14-d09-cam-002,1, Background activity,8405,8571
s14-d09-cam-002,1, Background activity,8801,8867
s14-d09-cam-002,1, Background activity,9264,9359
s14-d09-cam-002,1, Background activity,9759,9837
s14-d09-cam-002,1, Background activity,9999,10046
s14-d09-cam-002,1, Background activity,10077,10117
s14-d09-cam-002,1, Background activity,10291,10326
s14-d09-cam-002,1, Background activity,10373,10417
s14-d09-cam-002,1, Background activity,10945,11017
s14-d09-cam-002,1, Background activity,11328,11414
s14-d09-cam-002,1, Background activity,11668,11770
s14-d09-cam-002,1, Background activity,11893,12050
s14-d09-cam-002,1, Background activity,12779,12835
s14-d09-cam-002,1, Background activity,12872,12903
s14-d09-cam-002,1, Background activity,13840,13894
s14-d09-cam-002,1, Background activity,15855,15993
s14-d09-cam-002,1, Background activity,16215,16250
s14-d09-cam-002,1, Background activity,16665,16717
s14-d09-cam-002,1, Background activity,16745,16821
s14-d09-cam-002,1, Background activity,16836,16866
s14-d09-cam-002,1, Background activity,17098,17129
s14-d09-cam-002,1, Background activity,17256,17288
s14-d09-cam-002,1, Background activity,17494,17637
s14-d09-cam-002,1, Background activity,17664,17721
s14-d09-cam-002,1, Background activity,17903,18110
s14-d09-cam-002,1, Background activity,18633,18838
s14-d11-cam-002,54,take out from cupboard,214,493
s14-d11-cam-002,54,take out from cupboard,530,735
s14-d11-cam-002,55,take out from drawer,768,993
s14-d11-cam-002,55,take out from drawer,1010,1089
s14-d11-cam-002,55,take out from drawer,1103,1231
s14-d11-cam-002,55,take out from drawer,1247,1436
s14-d11-cam-002,55,take out from drawer,1474,1545
s14-d11-cam-002,55,take out from drawer,1597,1705
s14-d11-cam-002,16,move from X to Y,1730,1757
s14-d11-cam-002,32,put on cutting-board,1773,1799
s14-d11-cam-002,3,cut apart,1799,1911
s14-d11-cam-002,53,take ingredient apart,1955,2235
s14-d11-cam-002,44,squeeze,2310,3258
s14-d11-cam-002,16,move from X to Y,3279,3304
s14-d11-cam-002,16,move from X to Y,3314,3341
s14-d11-cam-002,60,throw in garbage,3383,3507
s14-d11-cam-002,44,squeeze,3581,4428
s14-d11-cam-002,16,move from X to Y,4467,4497
s14-d11-cam-002,16,move from X to Y,4501,4526
s14-d11-cam-002,16,move from X to Y,4550,4608
s14-d11-cam-002,60,throw in garbage,4746,4884
s14-d11-cam-002,26,pour,5036,5264
s14-d11-cam-002,16,move from X to Y,5271,5312
s14-d11-cam-002,53,take ingredient apart,5382,5415
s14-d11-cam-002,60,throw in garbage,5435,5547
s14-d11-cam-002,3,cut apart,5547,5661
s14-d11-cam-002,3,cut apart,5727,5790
s14-d11-cam-002,7,cut out inside,5812,5851
s14-d11-cam-002,60,throw in garbage,5851,5887
s14-d11-cam-002,24,peel,5887,6210
s14-d11-cam-002,32,put on cutting-board,6210,6248
s14-d11-cam-002,7,cut out inside,6271,6350
s14-d11-cam-002,60,throw in garbage,6350,6403
s14-d11-cam-002,24,peel,6403,6793
s14-d11-cam-002,32,put on cutting-board,6793,6826
s14-d11-cam-002,3,cut apart,6866,6976
s14-d11-cam-002,7,cut out inside,6976,7031
s14-d11-cam-002,60,throw in garbage,7031,7074
s14-d11-cam-002,24,peel,7074,7364
s14-d11-cam-002,32,put on cutting-board,7364,7408
s14-d11-cam-002,7,cut out inside,7468,7522
s14-d11-cam-002,60,throw in garbage,7522,7566
s14-d11-cam-002,24,peel,7566,7924
s14-d11-cam-002,4,cut dice,8058,8268
s14-d11-cam-002,4,cut dice,8318,8478
s14-d11-cam-002,4,cut dice,8511,8772
s14-d11-cam-002,4,cut dice,8820,9037
s14-d11-cam-002,32,put on cutting-board,9065,9093
s14-d11-cam-002,62,wash hands,9178,9264
s14-d11-cam-002,10,dry,9296,9359
s14-d11-cam-002,14,lid: remove,9385,9485
s14-d11-cam-002,29,put in bowl,9515,9966
s14-d11-cam-002,13,lid: put on,9991,10029
s14-d11-cam-002,60,throw in garbage,10045,10121
s14-d11-cam-002,10,dry,10133,10158
s14-d11-cam-002,40,shake,10184,10211
s14-d11-cam-002,27,pull out,10250,10303
s14-d11-cam-002,16,move from X to Y,10398,10427
s14-d11-cam-002,25,plug in/out,10447,10502
s14-d11-cam-002,28,puree,10573,12422
s14-d11-cam-002,1, Background activity,12422,12483
s14-d11-cam-002,40,shake,12483,12594
s14-d11-cam-002,63,wash objects,12614,12751
s14-d11-cam-002,63,wash objects,12876,13037
s14-d11-cam-002,63,wash objects,13111,13308
s14-d11-cam-002,16,move from X to Y,13308,13330
s14-d11-cam-002,63,wash objects,13358,13449
s14-d11-cam-002,1, Background activity,1,213
s14-d11-cam-002,1, Background activity,494,529
s14-d11-cam-002,1, Background activity,736,767
s14-d11-cam-002,1, Background activity,1437,1473
s14-d11-cam-002,1, Background activity,1546,1596
s14-d11-cam-002,1, Background activity,1912,1954
s14-d11-cam-002,1, Background activity,2236,2309
s14-d11-cam-002,1, Background activity,3342,3382
s14-d11-cam-002,1, Background activity,3508,3580
s14-d11-cam-002,1, Background activity,4429,4466
s14-d11-cam-002,1, Background activity,4609,4745
s14-d11-cam-002,1, Background activity,4885,5035
s14-d11-cam-002,1, Background activity,5313,5381
s14-d11-cam-002,1, Background activity,5662,5726
s14-d11-cam-002,1, Background activity,6827,6865
s14-d11-cam-002,1, Background activity,7409,7467
s14-d11-cam-002,1, Background activity,7925,8057
s14-d11-cam-002,1, Background activity,8269,8317
s14-d11-cam-002,1, Background activity,8479,8510
s14-d11-cam-002,1, Background activity,8773,8819
s14-d11-cam-002,1, Background activity,9094,9177
s14-d11-cam-002,1, Background activity,9265,9295
s14-d11-cam-002,1, Background activity,10212,10249
s14-d11-cam-002,1, Background activity,10304,10397
s14-d11-cam-002,1, Background activity,10503,10572
s14-d11-cam-002,1, Background activity,12752,12875
s14-d11-cam-002,1, Background activity,13038,13110
s15-d03-cam-002,54,take out from cupboard,249,658
s15-d03-cam-002,22,open/close oven,775,964
s15-d03-cam-002,54,take out from cupboard,988,1176
s15-d03-cam-002,48,take \& put in cupboard,1304,1348
s15-d03-cam-002,54,take out from cupboard,1349,1500
s15-d03-cam-002,55,take out from drawer,1640,1836
s15-d03-cam-002,55,take out from drawer,1854,1937
s15-d03-cam-002,55,take out from drawer,1991,2073
s15-d03-cam-002,20,open/close drawer,2200,2269
s15-d03-cam-002,55,take out from drawer,2285,2488
s15-d03-cam-002,24,peel,2528,3933
s15-d03-cam-002,29,put in bowl,3937,3977
s15-d03-cam-002,24,peel,4048,5410
s15-d03-cam-002,29,put in bowl,5419,5467
s15-d03-cam-002,24,peel,5533,7056
s15-d03-cam-002,29,put in bowl,7070,7091
s15-d03-cam-002,24,peel,7112,7687
s15-d03-cam-002,29,put in bowl,7716,7734
s15-d03-cam-002,24,peel,7759,8681
s15-d03-cam-002,29,put in bowl,8692,8711
s15-d03-cam-002,65,wipe clean,8801,8843
s15-d03-cam-002,24,peel,8906,9837
s15-d03-cam-002,29,put in bowl,9840,9863
s15-d03-cam-002,63,wash objects,10070,10209
s15-d03-cam-002,10,dry,10229,10323
s15-d03-cam-002,6,cut off ends,10387,10477
s15-d03-cam-002,53,take ingredient apart,10479,10504
s15-d03-cam-002,24,peel,10596,11761
s15-d03-cam-002,32,put on cutting-board,11762,11784
s15-d03-cam-002,22,open/close oven,11881,12016
s15-d03-cam-002,60,throw in garbage,12185,12291
s15-d03-cam-002,63,wash objects,12337,12543
s15-d03-cam-002,10,dry,12586,12636
s15-d03-cam-002,3,cut apart,12671,12727
s15-d03-cam-002,55,take out from drawer,12858,12980
s15-d03-cam-002,20,open/close drawer,13046,13148
s15-d03-cam-002,8,cut slices,13270,13500
s15-d03-cam-002,4,cut dice,13500,13759
s15-d03-cam-002,32,put on cutting-board,13796,13837
s15-d03-cam-002,8,cut slices,13928,14191
s15-d03-cam-002,4,cut dice,14191,14338
s15-d03-cam-002,4,cut dice,14398,14539
s15-d03-cam-002,4,cut dice,14658,14813
s15-d03-cam-002,2,change temperature,14966,15027
s15-d03-cam-002,2,change temperature,15029,15208
s15-d03-cam-002,54,take out from cupboard,15276,15374
s15-d03-cam-002,39,screw open,15427,15462
s15-d03-cam-002,26,pour,15467,15633
s15-d03-cam-002,38,screw close,15648,15762
s15-d03-cam-002,60,throw in garbage,15966,16046
s15-d03-cam-002,29,put in bowl,16107,16207
s15-d03-cam-002,30,put in pan/pot,16239,16268
s15-d03-cam-002,24,peel,16359,16397
s15-d03-cam-002,20,open/close drawer,16433,16475
s15-d03-cam-002,55,take out from drawer,16482,16700
s15-d03-cam-002,3,cut apart,16791,16864
s15-d03-cam-002,8,cut slices,16864,17101
s15-d03-cam-002,4,cut dice,17101,17216
s15-d03-cam-002,8,cut slices,17251,17433
s15-d03-cam-002,4,cut dice,17433,17568
s15-d03-cam-002,29,put in bowl,17592,17642
s15-d03-cam-002,32,put on cutting-board,17664,17740
s15-d03-cam-002,8,cut slices,17752,17927
s15-d03-cam-002,53,take ingredient apart,17940,17988
s15-d03-cam-002,9,cut stripes,18012,18105
s15-d03-cam-002,4,cut dice,18105,18196
s15-d03-cam-002,3,cut apart,18207,18234
s15-d03-cam-002,4,cut dice,18234,18299
s15-d03-cam-002,29,put in bowl,18302,18355
s15-d03-cam-002,24,peel,18448,18477
s15-d03-cam-002,24,peel,18544,18602
s15-d03-cam-002,8,cut slices,18731,18852
s15-d03-cam-002,9,cut stripes,18882,18990
s15-d03-cam-002,4,cut dice,19008,19118
s15-d03-cam-002,43,spread,19189,19250
s15-d03-cam-002,30,put in pan/pot,19260,19412
s15-d03-cam-002,55,take out from drawer,19464,19564
s15-d03-cam-002,46,stir,19571,19768
s15-d03-cam-002,2,change temperature,19801,20018
s15-d03-cam-002,62,wash hands,20352,20569
s15-d03-cam-002,10,dry,20788,20859
s15-d03-cam-002,29,put in bowl,20911,20937
s15-d03-cam-002,16,move from X to Y,20960,21060
s15-d03-cam-002,16,move from X to Y,21160,21244
s15-d03-cam-002,32,put on cutting-board,21265,21355
s15-d03-cam-002,2,change temperature,21360,21436
s15-d03-cam-002,8,cut slices,21510,21765
s15-d03-cam-002,9,cut stripes,21867,22053
s15-d03-cam-002,4,cut dice,22053,22186
s15-d03-cam-002,29,put in bowl,22281,22319
s15-d03-cam-002,32,put on cutting-board,22347,22395
s15-d03-cam-002,8,cut slices,22413,22599
s15-d03-cam-002,9,cut stripes,22599,22740
s15-d03-cam-002,4,cut dice,22753,22841
s15-d03-cam-002,3,cut apart,22867,22927
s15-d03-cam-002,4,cut dice,22927,22970
s15-d03-cam-002,29,put in bowl,22980,23025
s15-d03-cam-002,32,put on cutting-board,23052,23145
s15-d03-cam-002,8,cut slices,23156,23417
s15-d03-cam-002,9,cut stripes,23543,23837
s15-d03-cam-002,4,cut dice,23837,24098
s15-d03-cam-002,3,cut apart,24098,24191
s15-d03-cam-002,4,cut dice,24191,24251
s15-d03-cam-002,29,put in bowl,24273,24346
s15-d03-cam-002,46,stir,24413,24612
s15-d03-cam-002,10,dry,24664,24703
s15-d03-cam-002,56,take out from fridge,24716,24979
s15-d03-cam-002,56,take out from fridge,25049,25193
s15-d03-cam-002,35,remove from package,25309,25440
s15-d03-cam-002,63,wash objects,25485,25658
s15-d03-cam-002,10,dry,25687,25754
s15-d03-cam-002,32,put on cutting-board,25764,25820
s15-d03-cam-002,63,wash objects,25857,25906
s15-d03-cam-002,63,wash objects,25906,26030
s15-d03-cam-002,10,dry,26053,26086
s15-d03-cam-002,53,take ingredient apart,26185,26214
s15-d03-cam-002,53,take ingredient apart,26227,26262
s15-d03-cam-002,53,take ingredient apart,26278,26310
s15-d03-cam-002,29,put in bowl,26319,26344
s15-d03-cam-002,3,cut apart,26388,26415
s15-d03-cam-002,4,cut dice,26464,26649
s15-d03-cam-002,29,put in bowl,26674,26702
s15-d03-cam-002,8,cut slices,26740,26789
s15-d03-cam-002,4,cut dice,26789,26954
s15-d03-cam-002,29,put in bowl,26971,27009
s15-d03-cam-002,8,cut slices,27050,27095
s15-d03-cam-002,29,put in bowl,27096,27115
s15-d03-cam-002,4,cut dice,27116,27260
s15-d03-cam-002,29,put in bowl,27290,27346
s15-d03-cam-002,32,put on cutting-board,27415,27439
s15-d03-cam-002,3,cut apart,27466,27509
s15-d03-cam-002,4,cut dice,27509,27613
s15-d03-cam-002,3,cut apart,27619,27653
s15-d03-cam-002,4,cut dice,27653,27714
s15-d03-cam-002,3,cut apart,27719,27745
s15-d03-cam-002,4,cut dice,27745,27935
s15-d03-cam-002,29,put in bowl,27967,28026
s15-d03-cam-002,35,remove from package,28211,28287
s15-d03-cam-002,20,open/close drawer,28302,28510
s15-d03-cam-002,32,put on cutting-board,28614,28665
s15-d03-cam-002,63,wash objects,28707,28780
s15-d03-cam-002,63,wash objects,28780,29004
s15-d03-cam-002,10,dry,29032,29067
s15-d03-cam-002,46,stir,29181,29320
s15-d03-cam-002,3,cut apart,29444,29695
s15-d03-cam-002,16,move from X to Y,29725,29764
s15-d03-cam-002,23,package X,29764,29841
s15-d03-cam-002,23,package X,29841,29961
s15-d03-cam-002,8,cut slices,30225,30782
s15-d03-cam-002,29,put in bowl,30790,30863
s15-d03-cam-002,4,cut dice,31007,31159
s15-d03-cam-002,30,put in pan/pot,31195,31223
s15-d03-cam-002,30,put in pan/pot,31255,31297
s15-d03-cam-002,4,cut dice,31336,31458
s15-d03-cam-002,30,put in pan/pot,31480,31534
s15-d03-cam-002,4,cut dice,31565,31831
s15-d03-cam-002,30,put in pan/pot,31846,31910
s15-d03-cam-002,46,stir,31977,32265
s15-d03-cam-002,32,put on cutting-board,32272,32374
s15-d03-cam-002,8,cut slices,32401,32589
s15-d03-cam-002,29,put in bowl,32605,32642
s15-d03-cam-002,4,cut dice,32671,32922
s15-d03-cam-002,30,put in pan/pot,32940,32998
s15-d03-cam-002,46,stir,33067,33215
s15-d03-cam-002,30,put in pan/pot,33234,33315
s15-d03-cam-002,46,stir,33316,33631
s15-d03-cam-002,19,open/close cupboard,33786,33897
s15-d03-cam-002,19,open/close cupboard,34160,34240
s15-d03-cam-002,55,take out from drawer,34605,34721
s15-d03-cam-002,49,take \& put in drawer,34755,34806
s15-d03-cam-002,55,take out from drawer,34926,35002
s15-d03-cam-002,49,take \& put in drawer,35039,35108
s15-d03-cam-002,1, Background activity,35305,35364
s15-d03-cam-002,1, Background activity,35766,35820
s15-d03-cam-002,46,stir,35965,36169
s15-d03-cam-002,46,stir,36204,36395
s15-d03-cam-002,3,cut apart,36528,36560
s15-d03-cam-002,59,taste,36565,36606
s15-d03-cam-002,50,take \& put in fridge,36714,37094
s15-d03-cam-002,56,take out from fridge,37449,37602
s15-d03-cam-002,55,take out from drawer,37627,37723
s15-d03-cam-002,14,lid: remove,37750,37795
s15-d03-cam-002,3,cut apart,37834,37920
s15-d03-cam-002,30,put in pan/pot,37920,37979
s15-d03-cam-002,3,cut apart,38025,38066
s15-d03-cam-002,30,put in pan/pot,38066,38140
s15-d03-cam-002,13,lid: put on,38158,38200
s15-d03-cam-002,50,take \& put in fridge,38205,38418
s15-d03-cam-002,46,stir,38467,38951
s15-d03-cam-002,30,put in pan/pot,38965,39102
s15-d03-cam-002,30,put in pan/pot,39131,39253
s15-d03-cam-002,30,put in pan/pot,39294,39341
s15-d03-cam-002,46,stir,39407,40358
s15-d03-cam-002,65,wipe clean,40508,40603
s15-d03-cam-002,46,stir,40722,41113
s15-d03-cam-002,48,take \& put in cupboard,41177,41360
s15-d03-cam-002,22,open/close oven,41360,41548
s15-d03-cam-002,16,move from X to Y,41796,41841
s15-d03-cam-002,16,move from X to Y,41900,41963
s15-d03-cam-002,63,wash objects,41968,42456
s15-d03-cam-002,1, Background activity,1,248
s15-d03-cam-002,1, Background activity,659,774
s15-d03-cam-002,1, Background activity,1177,1303
s15-d03-cam-002,1, Background activity,1501,1639
s15-d03-cam-002,1, Background activity,1938,1990
s15-d03-cam-002,1, Background activity,2074,2199
s15-d03-cam-002,1, Background activity,2489,2527
s15-d03-cam-002,1, Background activity,3978,4047
s15-d03-cam-002,1, Background activity,5468,5532
s15-d03-cam-002,1, Background activity,8712,8800
s15-d03-cam-002,1, Background activity,8844,8905
s15-d03-cam-002,1, Background activity,9864,10069
s15-d03-cam-002,1, Background activity,10324,10386
s15-d03-cam-002,1, Background activity,10505,10595
s15-d03-cam-002,1, Background activity,11785,11880
s15-d03-cam-002,1, Background activity,12017,12184
s15-d03-cam-002,1, Background activity,12292,12336
s15-d03-cam-002,1, Background activity,12544,12585
s15-d03-cam-002,1, Background activity,12637,12670
s15-d03-cam-002,1, Background activity,12728,12857
s15-d03-cam-002,1, Background activity,12981,13045
s15-d03-cam-002,1, Background activity,13149,13269
s15-d03-cam-002,1, Background activity,13760,13795
s15-d03-cam-002,1, Background activity,13838,13927
s15-d03-cam-002,1, Background activity,14339,14397
s15-d03-cam-002,1, Background activity,14540,14657
s15-d03-cam-002,1, Background activity,14814,14965
s15-d03-cam-002,1, Background activity,15209,15275
s15-d03-cam-002,1, Background activity,15375,15426
s15-d03-cam-002,1, Background activity,15763,15965
s15-d03-cam-002,1, Background activity,16047,16106
s15-d03-cam-002,1, Background activity,16208,16238
s15-d03-cam-002,1, Background activity,16269,16358
s15-d03-cam-002,1, Background activity,16398,16432
s15-d03-cam-002,1, Background activity,16701,16790
s15-d03-cam-002,1, Background activity,17217,17250
s15-d03-cam-002,1, Background activity,18356,18447
s15-d03-cam-002,1, Background activity,18478,18543
s15-d03-cam-002,1, Background activity,18603,18730
s15-d03-cam-002,1, Background activity,19119,19188
s15-d03-cam-002,1, Background activity,19413,19463
s15-d03-cam-002,1, Background activity,19769,19800
s15-d03-cam-002,1, Background activity,20019,20351
s15-d03-cam-002,1, Background activity,20570,20787
s15-d03-cam-002,1, Background activity,20860,20910
s15-d03-cam-002,1, Background activity,21061,21159
s15-d03-cam-002,1, Background activity,21437,21509
s15-d03-cam-002,1, Background activity,21766,21866
s15-d03-cam-002,1, Background activity,22187,22280
s15-d03-cam-002,1, Background activity,23418,23542
s15-d03-cam-002,1, Background activity,24347,24412
s15-d03-cam-002,1, Background activity,24613,24663
s15-d03-cam-002,1, Background activity,24980,25048
s15-d03-cam-002,1, Background activity,25194,25308
s15-d03-cam-002,1, Background activity,25441,25484
s15-d03-cam-002,1, Background activity,25821,25856
s15-d03-cam-002,1, Background activity,26087,26184
s15-d03-cam-002,1, Background activity,26345,26387
s15-d03-cam-002,1, Background activity,26416,26463
s15-d03-cam-002,1, Background activity,26703,26739
s15-d03-cam-002,1, Background activity,27010,27049
s15-d03-cam-002,1, Background activity,27347,27414
s15-d03-cam-002,1, Background activity,27936,27966
s15-d03-cam-002,1, Background activity,28027,28210
s15-d03-cam-002,1, Background activity,28511,28613
s15-d03-cam-002,1, Background activity,28666,28706
s15-d03-cam-002,1, Background activity,29068,29180
s15-d03-cam-002,1, Background activity,29321,29443
s15-d03-cam-002,1, Background activity,29962,30224
s15-d03-cam-002,1, Background activity,30864,31006
s15-d03-cam-002,1, Background activity,31160,31194
s15-d03-cam-002,1, Background activity,31224,31254
s15-d03-cam-002,1, Background activity,31298,31335
s15-d03-cam-002,1, Background activity,31535,31564
s15-d03-cam-002,1, Background activity,31911,31976
s15-d03-cam-002,1, Background activity,32999,33066
s15-d03-cam-002,1, Background activity,33632,33785
s15-d03-cam-002,1, Background activity,33898,34159
s15-d03-cam-002,1, Background activity,34241,34604
s15-d03-cam-002,1, Background activity,34722,34754
s15-d03-cam-002,1, Background activity,34807,34925
s15-d03-cam-002,1, Background activity,35003,35038
s15-d03-cam-002,1, Background activity,35109,35304
s15-d03-cam-002,1, Background activity,35365,35765
s15-d03-cam-002,1, Background activity,35821,35964
s15-d03-cam-002,1, Background activity,36170,36203
s15-d03-cam-002,1, Background activity,36396,36527
s15-d03-cam-002,1, Background activity,36607,36713
s15-d03-cam-002,1, Background activity,37095,37448
s15-d03-cam-002,1, Background activity,37796,37833
s15-d03-cam-002,1, Background activity,37980,38024
s15-d03-cam-002,1, Background activity,38419,38466
s15-d03-cam-002,1, Background activity,39254,39293
s15-d03-cam-002,1, Background activity,39342,39406
s15-d03-cam-002,1, Background activity,40359,40507
s15-d03-cam-002,1, Background activity,40604,40721
s15-d03-cam-002,1, Background activity,41114,41176
s15-d03-cam-002,1, Background activity,41549,41795
s15-d03-cam-002,1, Background activity,41842,41899
s15-d07-cam-002,56,take out from fridge,202,344
s15-d07-cam-002,56,take out from fridge,357,581
s15-d07-cam-002,56,take out from fridge,597,678
s15-d07-cam-002,21,open/close fridge,1264,1360
s15-d07-cam-002,57,take out from oven,1430,1586
s15-d07-cam-002,54,take out from cupboard,1602,1851
s15-d07-cam-002,35,remove from package,1859,1892
s15-d07-cam-002,16,move from X to Y,1953,1990
s15-d07-cam-002,23,package X,2046,2128
s15-d07-cam-002,48,take \& put in cupboard,2161,2289
s15-d07-cam-002,16,move from X to Y,2348,2402
s15-d07-cam-002,54,take out from cupboard,2471,2648
s15-d07-cam-002,55,take out from drawer,2741,2864
s15-d07-cam-002,55,take out from drawer,3004,3180
s15-d07-cam-002,55,take out from drawer,3228,3436
s15-d07-cam-002,24,peel,3523,4288
s15-d07-cam-002,60,throw in garbage,4341,4509
s15-d07-cam-002,8,cut slices,4663,5155
s15-d07-cam-002,60,throw in garbage,5495,5608
s15-d07-cam-002,63,wash objects,5843,6051
s15-d07-cam-002,20,open/close drawer,6191,6246
s15-d07-cam-002,63,wash objects,6293,6338
s15-d07-cam-002,10,dry,6399,6506
s15-d07-cam-002,29,put in bowl,6558,6625
s15-d07-cam-002,3,cut apart,6879,6936
s15-d07-cam-002,7,cut out inside,6989,7086
s15-d07-cam-002,53,take ingredient apart,7086,7116
s15-d07-cam-002,8,cut slices,7165,7370
